row,time_REC,pitch_rec,roll_rec,yaw_rec,beta,lat_rec_r,long_rec_r,lat_r,long_r,Theta_rad,B_x,B_y,B_z,B_t,Bth_x,Bth_y,Bth_z,Bth_t,Bwmm_x,Bwmm_y,Bwmm_z,Bwmm_t,Bwmm1_x,Bwmm1_y,Bwmm1_z,Bwmm2_x,Bwmm2_y,Bwmm2_z,Bwmm3_x,Bwmm3_y,Bwmm3_z,Bwmm3_t,pitch_api,roll_api,yaw_api,Biss_x,Biss_API_y,Biss_API_z,Biss_API_t,B_p_x,B_p_y,B_p_z,B_p_t,pitch_iss,roll_iss,yaw_iss,Bwmm_p_x,Bwmm_p_y,Bwmm_p_z,Bwmm_p_t,Biss_VEC_x,Biss_VEC_y,Biss_VEC_z,Biss_VEC_t,alpha,vt_Bwmm_paralel,vs_Bwmm_paralel,I_indus,mom_mag_indus,Forta_wmm_indus,mom_F_wmm_indus,mom_mag_sursa,Forta_wmm_sursa,mom_F_wmm_sursa
273,2021-04-22 02:42:59.113564,0.10994787514209747,1.5517448186874392,4.4108702580081385,2.4536634302000024,0.30934075231711206,3.0401009209551533,0.3093651182580662,3.0401171251995045,0.0231672764207827,-24.629194259643555,24.689176559448242,52.85942840576172,63.32670700776029,25.138888604548907,0,12.4497022580559,28.05278607529315,25.332776373933314,3.1721976390503777,12.05552952526853,28.23381286343614,-11.81127765220592,11.265797981507758,-23.037441369863295,-18.672834363092477,14.185960645657946,15.723611742086762,-20.16669282682993,12.819038147567,15.037451586191064,28.233812863436135,1.0,4.94,4.023663430200003,-4.4625014328136245,11.870138411881243,37.82197681957065,39.89130275505203,-57.085927140978704,-23.464280579694247,14.17378847658488,63.32670700776029,0,0,2.4536634302000024,-17.557001539000495,-18.53548201780695,12.05552952526853,28.23381286343614,-39.52892560197821,-4.928798561887298,2.1182589513163492,39.89130275505204,0,-0.006232024896615585,2.8128777884717238e-06,9.971239834584936e-05,1.59539837353359,4.48766064867655e-12,3.527350874700643e-05,1600000.0,4.500604461554758e-06,35.375248546987464
274,2021-04-22 02:43:09.380734,0.1086946576833725,1.5621881484985352,4.460380975400106,2.4576658336137633,0.3007825581099396,3.047055163056512,0.3005781880355066,3.0472567629200538,0.023299549283885387,-24.602384567260742,25.302045822143555,52.72736358642578,63.44797648433227,25.185365543528235,0,12.068115725222428,27.927442681321544,25.379086935895145,3.2454658261919866,11.705261206062517,28.136173194499207,-10.685106196424297,10.812945107180399,-23.67599978271444,-18.70119488285325,13.843920598164974,15.819463153220555,-19.880425832361244,13.030623526660868,15.053762362322315,28.13617319449921,1.0,4.94,4.027665833613764,-4.7219587348994985,12.271422295482687,37.673601224103464,39.90219202801938,-57.09597146089193,-23.97727428355471,13.812533468722574,63.44797648433228,0,0,2.4576658336137633,-17.62064851156624,-18.551114472196595,11.705261206062517,28.136173194499207,-39.47532294932569,-5.426159811358115,2.1072722626600573,39.902192028019385,0,-0.006369861141397948,2.126751610376232e-06,0.00010191777826236716,1.6306844521978745,3.468060784727313e-12,3.5766912716073865e-05,1600000.0,3.402802576601971e-06,35.09388972746151
275,2021-04-22 02:43:19.380596,0.11431055516004562,1.5613573789596558,4.43611449400057,2.4615489792338456,0.29220780221184967,3.053968417951571,0.29200322362691955,3.0541690646242685,0.023428693604547985,-24.38020133972168,25.86355972290039,51.51847457885742,62.589704918922415,25.229346173090182,0,11.694884955203158,27.808096706482036,25.42564409536244,3.314542477237292,11.363163451743134,28.045874083873375,-11.35431469874704,10.356111298602258,-23.460638303790027,-18.73138571625847,13.509423842289918,15.912313148206866,-19.600381306622896,13.237148015302738,15.072293063248027,28.04587408387337,1.0,4.94,4.031548979233846,-4.779820033098783,12.626411707597653,36.446181515609396,38.86640064666806,-56.045421966341195,-24.54791820729467,13.182623037184655,62.589704918922415,0,0,2.4615489792338456,-17.685315196683234,-18.565537856238215,11.363163451743134,28.04587408387337,-38.36010676965796,-5.982380351056456,1.8194595854415212,38.86640064666807,0,-0.006471579258879601,1.461968501814681e-06,0.00010354526814207361,1.6567242902731778,2.4220787285706683e-12,3.6059092698359454e-05,1600000.0,2.3391496029034897e-06,34.82447179419447
276,2021-04-22 02:43:29.380637,0.10739367455244064,1.5442663431167603,4.46882409254183,2.4652692058023304,0.283617050579906,3.060842115426597,0.2834121145484093,3.06104180890845,0.02355814039354011,-23.876386642456055,26.411108016967773,52.482200622558594,63.419317624604595,25.27204220664753,0,11.320136846505921,27.691544115816207,25.47361005012554,3.381382446736329,11.019897429027427,27.960269948325582,-10.551787461141705,10.576839375577029,-23.634020939767627,-18.761309961166884,13.17421988626112,16.007181966626767,-19.32032908603451,13.445732978280244,15.090190332376684,27.960269948325582,1.0,4.94,4.03526920580233,-4.556057556421546,12.96537503868753,37.39201029018191,39.837432697054126,-57.107841156108435,-24.540731528941215,12.587963396975722,63.41931762460459,0,0,2.4652692058023304,-17.749831172610786,-18.581766589341495,11.019897429027427,27.960269948325582,-39.35800998349765,-5.958964939599721,1.5680659679482947,39.837432697054126,0,-0.006456365683210663,8.097631010173245e-07,0.0001033018509313706,1.6528296149019297,1.3384004344162568e-12,3.570439506080926e-05,1600000.0,1.2956209616277192e-06,34.56317068755114
277,2021-04-22 02:43:39.382706,0.1202421560883522,1.5509576797485354,4.45095664659609,2.468834195233191,0.2750108691711723,3.0676779235655665,0.274803848034704,3.067878093642842,0.023687901264220955,-24.012422561645508,25.605268478393555,52.41307067871094,63.08213843158129,25.313445189599317,0,10.943853888577037,27.57786150703806,25.52295339293423,3.446020664389012,10.675183106387328,27.87930671075209,-11.134553188191658,9.877073864989168,-23.573732836296102,-18.791017551339362,12.83800069800626,16.104010063814332,-19.039964421805916,13.656438645175431,15.107520677434474,27.879306710752086,1.0,4.94,4.038834195233191,-4.972458139839592,11.948829833218124,37.305550001276465,39.48675645369468,-56.85819886138344,-23.96695551494238,13.11817268850093,63.082138431581285,0,0,2.468834195233191,-17.814274720694648,-18.599672698542538,10.675183106387328,27.87930671075209,-39.043924140688794,-5.367282816399843,2.4429895821136025,39.48675645369467,0,-0.006448981049832625,1.7273954711072292e-07,0.000103183696797322,1.650939148757152,2.8518248086367285e-13,3.540218968197146e-05,1600000.0,2.763832753771567e-07,34.309867528307315
278,2021-04-22 02:43:49.382745,0.10921924561262131,1.548205852508545,4.458322827016012,2.472311426449827,0.26638985372992624,3.074476557261613,0.2661825049341052,3.0746760124457566,0.023817913472031712,-23.660945892333984,25.555437088012695,51.322425842285156,62.02348038941535,25.353523666679145,0,10.56623481352179,27.4671891618225,25.573606872877345,3.508456130933019,10.328941101653232,27.80297928626683,-10.89088583576905,9.733469203442175,-23.657004040462738,-18.821680581188396,12.500290627944313,16.20162743397173,-18.758547012484108,13.868552767150888,15.125667433794696,27.80297928626683,1.0,4.94,4.042311426449827,-4.902398879849876,11.686884320861807,36.19675840849046,38.35129853328286,-55.784420667119676,-23.944146873529522,12.715673829918245,62.02348038941535,0,0,2.472311426449827,-17.87983178512167,-18.618008707885856,10.328941101653232,27.802979286266826,-37.90458888199801,-5.326138165643666,2.386732728265013,38.351298533282865,0,-0.00656019998833095,-4.4854086667101e-07,0.0001049631998132952,1.6794111970127235,-7.532845538050852e-13,3.575366998901465e-05,1600000.0,-7.17665386673616e-07,34.063052624740855
279,2021-04-22 02:43:59.382651,0.09949123114347458,1.536307454109192,4.493732396756307,2.4756692952293897,0.2577545702132315,3.0812396845987156,0.2575470129069133,3.081438186592014,0.02394819075967526,-23.164907455444336,26.215566635131836,50.90534591674805,61.767492375230155,25.392271263565632,0,10.187257124069934,27.359598820787095,25.625518217451496,3.5687334525752377,9.98089418704499,27.731233134165826,-9.989064927703973,9.863895639445973,-23.915338923496144,-18.852601927086354,12.161013706037135,16.30062690088494,-18.47614589079202,14.082528026909076,15.143834670747893,27.731233134165823,1.0,4.94,4.04566929522939,-4.688761564652317,12.13303860822276,35.761511246000154,38.05365682134347,-55.52733738359406,-24.29668861326865,11.899951253786455,61.76749237523015,0,0,2.4756692952293897,-17.94582955762178,-18.63733467685915,9.98089418704499,27.731233134165826,-37.58150782597228,-5.659353936409499,1.9190570667414644,38.053656821343466,0,-0.006604133447441285,-1.0499068636704578e-06,0.00010566613515906057,1.690658162544969,-1.7750336089764475e-12,3.574005991515364e-05,1600000.0,-1.6798509818727325e-06,33.82357068454683
280,2021-04-22 02:44:09.102760,0.10355670005083084,1.5531061887741089,4.525269214306967,2.478844864434171,0.24910553989733092,3.087968735363139,0.24913997391657658,3.0879785055692914,0.024075068016797277,-23.006465911865234,27.33085060119629,51.36221694946289,62.564768027240554,25.428646391827556,0,9.817623853025726,27.258059275012673,25.67711276087711,3.6252925131069182,9.640656693859036,27.66584766511296,-9.29061472146621,9.160006489265422,-24.396267875294516,-18.88327611476448,11.82938682428507,16.397762577993145,-18.20027415462736,14.29209606932119,15.16196351634357,27.66584766511296,1.0,4.94,4.048844864434171,-4.806191757237876,13.0387545318751,36.20025343311932,38.77585521393309,-56.224680225804214,-25.038051248619134,11.235280213684229,62.564768027240554,0,0,2.478844864434171,-18.010795375203234,-18.656583703694125,9.640656693859036,27.665847665112963,-38.21388485060098,-6.381467544925009,1.594623519825193,38.775855213933085,0,-0.0065006894598244715,-1.6135903990743827e-06,0.00010401103135719155,1.6641765017150647,-2.6852992255326213e-12,3.4944868186301696e-05,1600000.0,-2.5817446385190124e-06,33.59727110703775
281,2021-04-22 02:44:19.102670,0.11002027988433838,1.5422930717468262,4.512351457272665,2.4819106928823604,0.24044332873928834,3.094664662745726,0.24047794148181725,3.09467467124959,0.024205839116846036,-23.382177352905273,27.0246524810791,51.46249771118164,62.65338562407611,25.464730127250004,0,9.436103305243229,27.15681362091098,25.731279008893598,3.6814296857526414,9.288445850254696,27.603022846742395,-9.688109857093913,8.969230117886465,-24.24088094040852,-18.91329651105572,11.486786865977693,16.500539774755023,-17.915948804606035,14.510549138509674,15.178590593576681,27.603022846742398,1.0,4.94,4.051910692882361,-5.466228548299238,12.514103342569427,36.28390711760496,38.76860008730949,-56.25322731217819,-24.970973668298377,11.724829260195857,62.6533856240761,0,0,2.4819106928823604,-18.076305460952582,-18.678833605099783,9.288445850254696,27.603022846742398,-38.17692185122561,-6.292140063198595,2.436383409941161,38.76860008730948,0,-0.006555085309195974,-2.16498893479411e-06,0.00010488136494713558,1.6781018391541696,-3.633071913226422e-12,3.500322016424269e-05,1600000.0,-3.4639822956705757e-06,33.374108147701655
282,2021-04-22 02:44:29.102690,0.10873665660619737,1.5520193576812744,4.513168398533957,2.484897564348232,0.2317684580153466,3.1013291348304564,0.23180317501312414,3.101339381632031,0.024336845898282413,-22.56928253173828,27.50909996032715,51.33186340332031,62.45865268385024,25.499444000265783,0,9.053363469515345,27.058917835601736,25.78645319935176,3.735534240296602,8.933830992265806,27.544667739167885,-9.682683624687478,8.389184033813535,-24.38392810709901,-18.94394081095696,11.141820946650478,16.604085443194275,-17.629714827929664,14.730636875750065,15.195730097031376,27.54466773916788,1.0,4.94,4.054897564348232,-4.939567703808617,12.778463084577083,36.13613330628894,38.64593870297749,-56.235264508871325,-24.953718210224253,10.769877816569366,62.45865268385024,0,0,2.484897564348232,-18.142683788876006,-18.701294329528178,8.933830992265806,27.544667739167885,-38.09258071999532,-6.252423880696075,1.8360468243035601,38.64593870297748,0,-0.006641781563208227,-2.6895407856386555e-06,0.00010626850501133164,1.7002960801813063,-4.573015655309156e-12,3.523619957927204e-05,1600000.0,-4.303265257021849e-06,33.15770705112933
283,2021-04-22 02:44:39.102681,0.10886748880147934,1.5441819429397585,4.535541955624716,2.487785349589003,0.22308149368256944,3.107963104808174,0.22311630004198865,3.107973589907459,0.024468077069263256,-22.192914962768555,27.26991081237793,50.993831634521484,61.939844809537966,25.532775490855386,0,8.669456173037382,26.964459842589864,25.8425303801961,3.78765550764036,8.576629610020396,27.49074910153223,-9.157853594204447,8.283299964847961,-24.561391357226928,-18.974688119080113,10.79443806990374,16.708758293243935,-17.341600913372815,14.952617829526929,15.212803290939373,27.490749101532234,1.0,4.94,4.057785349589003,-4.851314049395739,12.317292982851,35.78102834358211,38.15144746605928,-55.85171110264093,-24.618776669741912,10.537863978157729,61.93984480953796,0,0,2.487785349589003,-18.209425160280347,-18.72430361930894,8.576629610020396,27.490749101532234,-37.64228594236058,-5.894473050432971,1.9612343681373332,38.151447466059274,0,-0.006677955934884849,-3.18372851637605e-06,0.00010684729495815759,1.7095567193305217,-5.442764477694869e-12,3.520487024552079e-05,1600000.0,-5.09396562620168e-06,32.948770728643474
284,2021-04-22 02:44:49.107701,0.10913994908332825,1.5330508947372437,4.559648577366964,2.4905620855429125,0.21438291233637896,3.1145680024651425,0.21441344423060632,3.1145818237323835,0.024599588814950037,-22.281625747680664,27.353185653686523,50.82830047607422,61.8723180481452,25.564728646577727,0,8.284235891698778,26.873479772490615,25.8994237852748,3.837873019697474,8.216483562200668,27.441210320474088,-8.582669593279709,8.263935534922348,-24.71973252241482,-19.00514650648793,10.444378497844518,16.814856166889633,-17.05143037264524,15.176788862739624,15.229373786047391,27.441210320474088,1.0,4.94,4.060562085542912,-5.230195375035425,12.1763967909469,35.59892669002683,37.98556520513455,-55.70935792238043,-24.766517591436386,10.548496903351472,61.8723180481452,0,0,2.4905620855429125,-18.276171612376803,-18.748092514160792,8.216483562200668,27.441210320474084,-37.43318631000362,-6.0184250772755945,2.3320133411508035,37.985565205134534,0,-0.006678335384985345,-3.6446695617087244e-06,0.00010685336615976553,1.7096538585562484,-6.231123379337831e-12,3.499209494134434e-05,1600000.0,-5.831471298733959e-06,32.74777033137608
285,2021-04-22 02:44:59.107761,0.10378681868314743,1.5339447259902956,4.558482829724447,2.4931973238377685,0.20567326504023195,3.12114501928992,0.20570382672167314,3.121159078854872,0.02473123835556256,-21.463916778564453,27.68079376220703,50.80116271972656,61.70643564863487,25.59526003618126,0,7.898140421831462,26.78615236353862,25.9569489089472,3.886195920065209,7.8535910371953745,27.39606919925452,-8.591001811969608,7.919563595873477,-24.779423074155556,-19.034598134177408,10.092010912681022,16.922765648056448,-16.759618324791077,15.403255096877302,15.244655902912093,27.396069199254516,1.0,4.94,4.063197323837769,-4.704298453773376,12.277538665329729,35.55650681681447,37.90954440025644,-55.75671125654653,-24.598385303037045,9.684667820660906,61.70643564863487,0,0,2.4931973238377685,-18.34218181678434,-18.7731212532933,7.8535910371953745,27.39606919925452,-37.41452943976219,-5.825264049743744,1.831076783465531,37.90954440025645,0,-0.006604575461039985,-4.068442933657934e-06,0.00010567320737663976,1.6907713180262363,-6.8788066212553525e-12,3.440287372863232e-05,1600000.0,-6.509508693852695e-06,32.55590947099185
286,2021-04-22 02:45:09.325730,0.09104519337415695,1.5485291481018066,4.587825719510214,2.4957755924484,0.1969530432831574,3.1276953467710618,0.19679348807200742,3.1278519083672167,0.024865957172912415,-21.130874633789062,28.07912254333496,50.830963134765625,61.795936749922596,25.624994099840947,0,7.502578019213381,26.700730318687302,26.016270704746823,3.933705296596487,7.479604864053868,27.354430494263948,-7.786012761257656,7.362073675827098,-25.16828846264171,-19.06404891987059,9.729072398982643,17.034437375553455,-16.459153697276967,15.636846779228726,15.259428234303389,27.354430494263948,1.0,4.94,4.0657755924484,-4.671720936512095,12.442275764106235,35.57153490046224,37.973270834542475,-55.87573846977265,-24.739225841577955,9.198388664184831,61.795936749922596,0,0,2.4957755924484,-18.409304252515966,-18.799412109995266,7.479604864053868,27.354430494263948,-37.46643421725668,-5.939813731582689,1.7187838001309634,37.97327083454246,0,-0.006715746633031827,-4.461979798975335e-06,0.00010745194612850925,1.719231138056148,-7.671174607775909e-12,3.478078287092556e-05,1600000.0,-7.139167678360536e-06,32.36868583964855
